group,Source,Record.Type,ID,species,spp,Latitude,Longitude,Collector,Date collected,Sex,Data.Resource.Name
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,8633,laevis,Aipysurus laevis laevis,-10.271307,128.764383,,2014-05-09,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,8636,laevis,Aipysurus laevis laevis,-10.280089,128.74817,,2014-05-09,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,8639,laevis,Aipysurus laevis laevis,-10.275878,128.7481,,2014-05-09,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,8641,laevis,Aipysurus laevis laevis,-10.270095,128.749344,,2014-05-09,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,8647,laevis,Aipysurus laevis laevis,-10.286737,128.756964,,2014-05-09,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,8672,laevis,Aipysurus laevis laevis,-10.380576,128.549816,,2014-05-11,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,8674,laevis,Aipysurus laevis laevis,-10.374064,128.555609,,2014-05-11,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,8674,laevis,Aipysurus laevis laevis,-10.374064,128.555609,,2014-05-11,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,8674,laevis,Aipysurus laevis laevis,-10.374064,128.555609,,2014-05-11,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,8674,laevis,Aipysurus laevis laevis,-10.374064,128.555609,,2014-05-11,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,8674,laevis,Aipysurus laevis laevis,-10.374064,128.555609,,2014-05-11,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,8674,laevis,Aipysurus laevis laevis,-10.374064,128.555609,,2014-05-11,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,8678,laevis,Aipysurus laevis laevis,-10.355246,128.563421,,2014-05-11,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,8701,laevis,Aipysurus laevis laevis,-10.52176,128.668436,,2014-05-13,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,8776,laevis,Aipysurus laevis laevis,-13.90775,123.89567,,2014-10-27,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,8778,laevis,Aipysurus laevis laevis,-13.90744,123.90609,,2014-10-27,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,8779,laevis,Aipysurus laevis laevis,-13.90446,123.90435,,2014-10-27,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,8780,laevis,Aipysurus laevis laevis,-13.90228,123.89932,,2014-10-27,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,8785,laevis,Aipysurus laevis laevis,-13.89864,123.89393,,2014-11-03,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,8786,laevis,Aipysurus laevis laevis,-13.9049,123.89078,,2014-11-03,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,8788,laevis,Aipysurus laevis laevis,-13.91564,123.91763,,2014-10-27,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,8789,laevis,Aipysurus laevis laevis,-13.91048,123.91516,,2014-10-27,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,8790,laevis,Aipysurus laevis laevis,-13.91101,123.92357,,2014-10-27,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,8790,laevis,Aipysurus laevis laevis,-13.91101,123.92357,,2014-10-27,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,8790,laevis,Aipysurus laevis laevis,-13.91101,123.92357,,2014-10-27,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,8791,laevis,Aipysurus laevis laevis,-13.90761,123.91993,,2014-10-27,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,8792,laevis,Aipysurus laevis laevis,-13.90616,123.92425,,2014-10-27,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,8795,laevis,Aipysurus laevis laevis,-13.90078,123.91635,,2014-10-27,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,8796,laevis,Aipysurus laevis laevis,-13.90497,123.91608,,2014-10-27,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,8801,laevis,Aipysurus laevis laevis,-13.89401,123.89679,,2014-10-27,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,8805,laevis,Aipysurus laevis laevis,-13.42457,124.01176,,2014-10-31,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,8809,laevis,Aipysurus laevis laevis,-13.42818,124.01572,,2014-10-31,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,8810,laevis,Aipysurus laevis laevis,-13.42651,124.02285,,2014-10-31,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,8810,laevis,Aipysurus laevis laevis,-13.42651,124.02285,,2014-10-31,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,8814,laevis,Aipysurus laevis laevis,-13.43349,124.03714,,2014-10-31,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,8814,laevis,Aipysurus laevis laevis,-13.43349,124.03714,,2014-10-31,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,8814,laevis,Aipysurus laevis laevis,-13.43349,124.03714,,2014-10-31,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,8815,laevis,Aipysurus laevis laevis,-13.43264,124.03101,,2014-10-31,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,8824,laevis,Aipysurus laevis laevis,-13.44812,124.04258,,2014-10-31,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,8825,laevis,Aipysurus laevis laevis,-13.44185,124.03903,,2014-10-31,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,8826,laevis,Aipysurus laevis laevis,-13.44224,124.02786,,2014-10-31,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,8828,laevis,Aipysurus laevis laevis,-13.44904,124.02712,,2014-11-01,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,8843,laevis,Aipysurus laevis laevis,-13.46174,124.04037,,2014-11-01,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,8846,laevis,Aipysurus laevis laevis,-13.46816,124.05971,,2014-11-01,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,8846,laevis,Aipysurus laevis laevis,-13.46816,124.05971,,2014-11-01,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,8847,laevis,Aipysurus laevis laevis,-13.46213,124.05833,,2014-11-01,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,8848,laevis,Aipysurus laevis laevis,-13.45855,124.05735,,2014-11-01,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,8848,laevis,Aipysurus laevis laevis,-13.45855,124.05735,,2014-11-01,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,8848,laevis,Aipysurus laevis laevis,-13.45855,124.05735,,2014-11-01,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,8848,laevis,Aipysurus laevis laevis,-13.45855,124.05735,,2014-11-01,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,8869,laevis,Aipysurus laevis laevis,-13.45915,124.0533,,2014-11-02,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,8871,laevis,Aipysurus laevis laevis,-13.45293,124.04474,,2014-11-02,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,8872,laevis,Aipysurus laevis laevis,-13.44626,124.03116,,2014-11-02,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,9006,laevis,Aipysurus laevis laevis,-13.938091,121.929222,,2014-10-10,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,9011,laevis,Aipysurus laevis laevis,-13.905295,121.904748,,2014-10-10,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,9025,laevis,Aipysurus laevis laevis,-13.651739,122.035814,,2014-10-12,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,9034,laevis,Aipysurus laevis laevis,-13.910969,123.923454,,2015-04-30,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,9039,laevis,Aipysurus laevis laevis,-13.898338,123.910709,,2015-04-30,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,9039,laevis,Aipysurus laevis laevis,-13.898338,123.910709,,2015-04-30,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,9041,laevis,Aipysurus laevis laevis,-13.902354,123.899023,,2015-04-30,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,9043,laevis,Aipysurus laevis laevis,-13.905025,123.91608,,2015-04-29,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,9044,laevis,Aipysurus laevis laevis,-13.902597,123.910396,,2015-04-29,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,9044,laevis,Aipysurus laevis laevis,-13.902597,123.910396,,2015-04-29,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,9044,laevis,Aipysurus laevis laevis,-13.902597,123.910396,,2015-04-29,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,9045,laevis,Aipysurus laevis laevis,-13.90469,123.904162,,2015-04-29,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,9047,laevis,Aipysurus laevis laevis,-13.898722,123.894089,,2015-04-29,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,9049,laevis,Aipysurus laevis laevis,-13.892858,123.903038,,2015-04-29,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,9050,laevis,Aipysurus laevis laevis,-13.915632,123.917349,,2015-04-29,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,9052,laevis,Aipysurus laevis laevis,-13.907462,123.905879,,2015-04-29,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,9057,laevis,Aipysurus laevis laevis,-13.890688,123.896506,,2015-04-29,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,9065,laevis,Aipysurus laevis laevis,-13.431793,124.045546,,2015-04-26,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,9070,laevis,Aipysurus laevis laevis,-13.432692,124.030949,,2015-04-26,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,9077,laevis,Aipysurus laevis laevis,-13.432745,124.013866,,2015-04-26,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,9079,laevis,Aipysurus laevis laevis,-13.428365,124.007612,,2015-04-26,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,9082,laevis,Aipysurus laevis laevis,-13.481735,124.075813,,2015-05-01,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,9082,laevis,Aipysurus laevis laevis,-13.481735,124.075813,,2015-05-01,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,9083,laevis,Aipysurus laevis laevis,-13.480689,124.079845,,2015-05-01,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,9088,laevis,Aipysurus laevis laevis,-13.468658,124.079381,,2015-05-01,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,9088,laevis,Aipysurus laevis laevis,-13.468658,124.079381,,2015-05-01,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,9092,laevis,Aipysurus laevis laevis,-13.480121,124.068763,,2015-05-01,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,9094,laevis,Aipysurus laevis laevis,-13.467193,124.068041,,2015-05-01,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,9101,laevis,Aipysurus laevis laevis,-13.458645,124.05732,,2015-05-01,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,9104,laevis,Aipysurus laevis laevis,-13.473295,124.05747,,2015-05-01,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,9106,laevis,Aipysurus laevis laevis,-13.461792,124.040069,,2015-04-30,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,9110,laevis,Aipysurus laevis laevis,-13.462706,124.048404,,2015-04-30,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,9111,laevis,Aipysurus laevis laevis,-13.459235,124.053271,,2015-04-30,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,9112,laevis,Aipysurus laevis laevis,-13.452597,124.054905,,2015-04-30,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,9112,laevis,Aipysurus laevis laevis,-13.452597,124.054905,,2015-04-30,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,9112,laevis,Aipysurus laevis laevis,-13.452597,124.054905,,2015-04-30,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,9119,laevis,Aipysurus laevis laevis,-13.450602,124.03904,,2015-04-27,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,9120,laevis,Aipysurus laevis laevis,-13.446226,124.030862,,2015-04-27,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,9121,laevis,Aipysurus laevis laevis,-13.44915,124.027492,,2015-04-27,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,9196,laevis,Aipysurus laevis laevis,-10.135853,129.551289,,2015-09-25,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,9197,laevis,Aipysurus laevis laevis,-10.140466,129.55401,,2015-09-25,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,9198,laevis,Aipysurus laevis laevis,-10.144895,129.549866,,2015-09-25,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,9200,laevis,Aipysurus laevis laevis,-10.154716,129.541129,,2015-09-25,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,9200,laevis,Aipysurus laevis laevis,-10.154716,129.541129,,2015-09-25,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,9200,laevis,Aipysurus laevis laevis,-10.154716,129.541129,,2015-09-25,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,9200,laevis,Aipysurus laevis laevis,-10.154716,129.541129,,2015-09-25,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,9200,laevis,Aipysurus laevis laevis,-10.154716,129.541129,,2015-09-25,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,9200,laevis,Aipysurus laevis laevis,-10.154716,129.541129,,2015-09-25,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,9202,laevis,Aipysurus laevis laevis,-10.133204,129.556503,,2015-09-25,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,9206,laevis,Aipysurus laevis laevis,-10.14864,129.555641,,2015-09-25,,
WAbruvs,Australian Institute of Marine Science,Baited Remote Underwater Video Stations,9208,laevis,Aipysurus laevis laevis,-10.153471,129.553644,,2015-09-25,,
